0.694652403704822,0.377060672501102
0.234447213355452,0.113455615006387
0.434640078106895,0.0683938704896718
0.0513560448307544,0.789208239177242
0.392578008817509,0.7573574220296
0.142511813901365,0.531833997229114
0.544239535462111,0.775053418707103
0.29064749320969,0.537136754253879
0.11946303746663,0.768962507368997
0.342925795353949,0.483007471542805
0.386796599486843,0.86785386223346
0.556923974305391,0.517535058315843
0.685754459118471,0.169257596600801
0.84034133516252,0.499589103274047
0.175762013532221,0.40380448079668
0.880449345102534,0.994741084752604
0.390595220029354,0.179479297017679
0.0731760771013796,0.27443506103009
0.433024075580761,0.265849316725507
0.751948678633198,0.820554532110691
0.493616483872756,0.75266457349062
0.879853601334617,0.862219107337296
0.274522682651877,0.863674913300201
0.630445943912491,0.892128066625446
0.2177723669447,0.559976530261338
0.092312338296324,0.432222972856835
0.5900106029585,0.143539585638791
0.609837128547952,0.991050713928416
0.92994762212038,0.5941640464589
0.120553365675732,0.191957224858925
0.343653425341472,0.758223695680499
0.270324597833678,0.151339657604694
0.684274256927893,0.254404669627547
0.419493927387521,0.245059703476727
0.131596967345104,0.498619984369725
0.510200522840023,0.455077024176717
0.392584343440831,0.541284370236099
0.644737120019272,0.268970479723066
0.530829336959869,0.157631340902299
0.274621260818094,0.0563363323453814
0.350267547415569,0.926444196607918
0.0792273583356291,0.566865562461317
0.915641373489052,0.974062521243468
0.784308678237721,0.95119600603357
0.242699663154781,0.383744018152356
0.656359534710646,0.130505266366526
0.02749711018987,0.296275921631604
0.630295708309859,0.512553026899695
0.376252559944987,0.975250693969429
0.442760630045086,0.866965572582558
0.128709696698934,0.662897929782048
0.391989554045722,0.416666706325486
0.937678963411599,0.402283698087558
0.901074368972331,0.331048416439444
0.351701393490657,0.279668008675799
0.13394193421118,0.416048014303669
0.906378337414935,0.032963358797133
0.983347663190216,0.597382300533354
0.491379830287769,0.129305012524128
0.732363893650472,0.353321474976838
0.239135875832289,0.653790453216061
0.981164783006534,0.389006337383762
0.842707235366106,0.739643285283819
0.196704135974869,0.225672790315002
0.714704317972064,0.447096134535968
0.922536953352392,0.25240575731732
0.761823013424873,0.737792484927922
0.779145608656108,0.336982985958457
0.11955862515606,0.352357116295025
0.67610918241553,0.0851768667344004
0.528345871716738,0.551065468695015
0.153098644921556,0.0840258535463363
0.993571551283821,0.934775631409138
0.3059786867816,0.015219095395878
0.585167871788144,0.654778803233057
0.133027953794226,0.0294738069642335
0.22951528429985,0.881572171114385
0.65116256615147,0.775553352432325
0.992585997795686,0.680262215901166
0.718979854369536,0.88340314058587
0.469432991696522,0.0381757575087249
0.0715825830120593,0.104151517618448
0.485561499372125,0.387327616335824
0.772097324719653,0.00836221873760223
0.444320318754762,0.430303472094238
0.326532500330359,0.238727958640084
0.572105639614165,0.577302034711465
0.985618111444637,0.0254430258646607
0.885808524210006,0.261577886296436
0.746226901188493,0.287532483693212
0.881288420641795,0.767268659779802
0.508791496744379,0.515859812963754
0.369086591526866,0.340758665464818
0.303695913404226,0.831864685518667
0.221166389761493,0.954258523881435
0.983257278101519,0.46948604658246
0.742507157148793,0.681948661804199
0.760249392827973,0.639692500932142
0.031935453414917,0.0136415229644626
